unit_id,quarter_hour_start_ts,kwh_consumed,energy_unit_rate,estimated_running_cost
LOC004-U02,2026-01-01T14:00:00+00:00,1.734,0.25,6.79
LOC004-U02,2026-01-01T14:15:00+00:00,2.375,0.36,7.86
LOC004-U02,2026-01-01T14:30:00+00:00,1.054,0.285,8.52
LOC004-U02,2026-01-01T14:45:00+00:00,1.496,0.262,11.23
LOC004-U02,2026-01-01T15:00:00+00:00,2.419,0.306,10.53
LOC004-U02,2026-01-01T15:15:00+00:00,1.899,0.285,8.35
LOC004-U02,2026-01-01T15:30:00+00:00,2.492,0.239,9.52
LOC004-U02,2026-01-01T15:45:00+00:00,2.961,0.332,9.35
LOC004-U02,2026-01-01T16:00:00+00:00,2.291,0.235,8.93
LOC004-U02,2026-01-01T16:15:00+00:00,1.909,0.373,9.03
LOC004-U02,2026-01-01T16:30:00+00:00,2.463,0.341,11.81
LOC004-U02,2026-01-01T16:45:00+00:00,2.772,0.371,10.35
LOC004-U02,2026-01-01T17:00:00+00:00,2.281,0.299,11.35
LOC004-U02,2026-01-01T17:15:00+00:00,1.811,0.259,11.21
LOC004-U02,2026-01-01T17:30:00+00:00,2.138,0.265,11.33
LOC004-U02,2026-01-01T17:45:00+00:00,1.438,0.352,7.16
LOC004-U02,2026-01-01T18:00:00+00:00,1.849,0.222,8.11
LOC004-U02,2026-01-01T18:15:00+00:00,2.58,0.223,8.78
LOC004-U02,2026-01-01T18:30:00+00:00,1.01,0.24,8.22
LOC004-U02,2026-01-01T18:45:00+00:00,2.396,0.35,9.16
LOC004-U02,2026-01-01T19:00:00+00:00,1.534,0.358,7.1
LOC004-U02,2026-01-01T19:15:00+00:00,3.217,0.369,10.86
LOC004-U02,2026-01-01T19:30:00+00:00,2.464,0.285,8.4
LOC004-U02,2026-01-01T19:45:00+00:00,2.988,0.242,7.17
LOC004-U02,2026-01-01T20:00:00+00:00,1.562,0.268,11.11
LOC004-U02,2026-01-01T20:15:00+00:00,1.87,0.356,11.56
LOC004-U02,2026-01-01T20:30:00+00:00,1.978,0.294,11.51
LOC004-U02,2026-01-01T20:45:00+00:00,2.244,0.347,8.2
LOC004-U02,2026-01-01T21:00:00+00:00,2.12,0.378,8.89
LOC004-U02,2026-01-01T21:15:00+00:00,1.924,0.292,9.0
LOC004-U02,2026-01-01T21:30:00+00:00,2.581,0.308,8.59
LOC004-U02,2026-01-01T21:45:00+00:00,1.797,0.221,10.57
LOC004-U02,2026-01-01T22:00:00+00:00,2.635,0.278,7.95
LOC004-U02,2026-01-01T22:15:00+00:00,2.956,0.267,8.66
LOC004-U02,2026-01-01T22:30:00+00:00,2.804,0.228,11.26
LOC004-U02,2026-01-01T22:45:00+00:00,2.052,0.316,10.02
LOC004-U02,2026-01-01T23:00:00+00:00,1.006,0.366,7.86
LOC004-U02,2026-01-01T23:15:00+00:00,1.956,0.256,9.14
LOC004-U02,2026-01-01T23:30:00+00:00,1.717,0.256,10.11
LOC004-U02,2026-01-01T23:45:00+00:00,2.312,0.368,9.94
LOC004-U02,2026-01-02T00:00:00+00:00,1.058,0.262,8.11
LOC004-U02,2026-01-02T00:15:00+00:00,1.791,0.366,7.16
LOC004-U02,2026-01-02T00:30:00+00:00,2.479,0.36,10.4
LOC004-U02,2026-01-02T00:45:00+00:00,2.528,0.247,7.05
LOC004-U02,2026-01-02T01:00:00+00:00,1.377,0.29,7.41
LOC004-U02,2026-01-02T01:15:00+00:00,2.1,0.275,9.09
LOC004-U02,2026-01-02T01:30:00+00:00,1.698,0.309,9.02
LOC004-U02,2026-01-02T01:45:00+00:00,1.525,0.375,10.72
LOC004-U02,2026-01-02T02:00:00+00:00,1.96,0.266,10.43
LOC004-U02,2026-01-02T02:15:00+00:00,1.369,0.295,7.16
LOC004-U02,2026-01-02T02:30:00+00:00,2.251,0.288,11.51
LOC004-U02,2026-01-02T02:45:00+00:00,2.264,0.308,11.6
LOC004-U02,2026-01-02T03:00:00+00:00,1.688,0.307,11.45
LOC004-U02,2026-01-02T03:15:00+00:00,2.846,0.244,7.18
LOC004-U02,2026-01-02T03:30:00+00:00,2.641,0.261,10.73
LOC004-U02,2026-01-02T03:45:00+00:00,2.074,0.325,9.59
LOC019-U02,2026-01-01T10:00:00+00:00,3.253,0.289,11.2
LOC019-U02,2026-01-01T10:15:00+00:00,2.725,0.297,8.0
LOC019-U02,2026-01-01T10:30:00+00:00,2.386,0.344,7.62
LOC019-U02,2026-01-01T10:45:00+00:00,1.446,0.327,8.3
LOC019-U02,2026-01-01T11:00:00+00:00,3.201,0.331,9.1
LOC019-U02,2026-01-01T11:15:00+00:00,2.8,0.311,6.97
LOC019-U02,2026-01-01T11:30:00+00:00,2.828,0.378,9.66
LOC019-U02,2026-01-01T11:45:00+00:00,1.848,0.243,9.85
LOC019-U02,2026-01-01T12:00:00+00:00,2.126,0.343,8.45
LOC019-U02,2026-01-01T12:15:00+00:00,1.891,0.331,7.68
LOC019-U02,2026-01-01T12:30:00+00:00,2.298,0.303,7.32
LOC019-U02,2026-01-01T12:45:00+00:00,2.041,0.377,11.06
LOC019-U02,2026-01-01T13:00:00+00:00,1.537,0.34,7.98
LOC019-U02,2026-01-01T13:15:00+00:00,2.902,0.279,10.18
LOC019-U02,2026-01-01T13:30:00+00:00,1.836,0.308,8.13
LOC019-U02,2026-01-01T13:45:00+00:00,1.823,0.266,8.06
LOC019-U02,2026-01-01T14:00:00+00:00,1.902,0.372,8.24
LOC019-U02,2026-01-01T14:15:00+00:00,2.579,0.237,9.42
LOC019-U02,2026-01-01T14:30:00+00:00,2.501,0.342,11.81
LOC019-U02,2026-01-01T14:45:00+00:00,2.663,0.374,9.28
LOC019-U02,2026-01-01T15:00:00+00:00,1.59,0.298,10.71
LOC019-U02,2026-01-01T15:15:00+00:00,2.818,0.357,9.08
LOC019-U02,2026-01-01T15:30:00+00:00,2.127,0.305,10.75
LOC019-U02,2026-01-01T15:45:00+00:00,0.981,0.339,11.1
LOC019-U02,2026-01-01T16:00:00+00:00,2.624,0.318,11.52
LOC019-U02,2026-01-01T16:15:00+00:00,2.278,0.331,11.07
LOC019-U02,2026-01-01T16:30:00+00:00,2.267,0.305,11.18
LOC019-U02,2026-01-01T16:45:00+00:00,2.6,0.231,9.67
LOC019-U02,2026-01-01T17:00:00+00:00,1.617,0.259,9.09
LOC019-U02,2026-01-01T17:15:00+00:00,1.664,0.312,11.47
LOC019-U02,2026-01-01T17:30:00+00:00,2.18,0.255,11.25
LOC019-U02,2026-01-01T17:45:00+00:00,1.959,0.343,10.2
LOC019-U02,2026-01-01T18:00:00+00:00,1.346,0.283,8.67
LOC019-U02,2026-01-01T18:15:00+00:00,2.797,0.243,6.89
LOC019-U02,2026-01-01T18:30:00+00:00,2.391,0.224,8.01
LOC019-U02,2026-01-01T18:45:00+00:00,1.82,0.36,8.58
LOC019-U02,2026-01-01T19:00:00+00:00,2.234,0.374,10.92
LOC019-U02,2026-01-01T19:15:00+00:00,2.833,0.361,10.12
LOC019-U02,2026-01-01T19:30:00+00:00,1.859,0.26,10.73
LOC019-U02,2026-01-01T19:45:00+00:00,2.732,0.31,9.5
LOC019-U02,2026-01-01T20:00:00+00:00,2.541,0.363,11.53
LOC019-U02,2026-01-01T20:15:00+00:00,2.17,0.373,8.76
LOC019-U02,2026-01-01T20:30:00+00:00,2.872,0.347,7.72
LOC019-U02,2026-01-01T20:45:00+00:00,2.929,0.313,11.71
LOC019-U02,2026-01-01T21:00:00+00:00,1.785,0.284,9.26
LOC019-U02,2026-01-01T21:15:00+00:00,1.63,0.349,10.45
LOC019-U02,2026-01-01T21:30:00+00:00,1.974,0.281,10.54
LOC019-U02,2026-01-01T21:45:00+00:00,2.365,0.334,8.01
LOC019-U02,2026-01-01T22:00:00+00:00,1.964,0.308,11.43
LOC019-U02,2026-01-01T22:15:00+00:00,2.316,0.36,7.98
LOC019-U02,2026-01-01T22:30:00+00:00,3.241,0.325,8.74
LOC019-U02,2026-01-01T22:45:00+00:00,3.121,0.299,7.53
LOC019-U02,2026-01-01T23:00:00+00:00,2.074,0.341,7.56
LOC019-U02,2026-01-01T23:15:00+00:00,2.237,0.316,11.44
LOC019-U02,2026-01-01T23:30:00+00:00,1.837,0.271,9.57
LOC019-U02,2026-01-01T23:45:00+00:00,0.72,0.34,10.09
LOC019-U02,2026-01-02T00:00:00+00:00,2.063,0.245,10.81
LOC019-U02,2026-01-02T00:15:00+00:00,1.234,0.358,9.2
LOC019-U02,2026-01-02T00:30:00+00:00,2.102,0.24,7.9
LOC019-U02,2026-01-02T00:45:00+00:00,1.856,0.297,9.3
LOC019-U02,2026-01-02T01:00:00+00:00,2.049,0.245,10.41
LOC019-U02,2026-01-02T01:15:00+00:00,1.537,0.33,8.32
LOC019-U02,2026-01-02T01:30:00+00:00,1.444,0.372,10.37
LOC019-U02,2026-01-02T01:45:00+00:00,2.067,0.251,9.34
LOC019-U02,2026-01-02T02:00:00+00:00,2.409,0.276,7.1
LOC019-U02,2026-01-02T02:15:00+00:00,2.573,0.366,9.9
LOC019-U02,2026-01-02T02:30:00+00:00,2.319,0.374,9.23
LOC019-U02,2026-01-02T02:45:00+00:00,1.98,0.38,7.08
LOC019-U02,2026-01-02T03:00:00+00:00,2.07,0.357,10.51
LOC019-U02,2026-01-02T03:15:00+00:00,2.647,0.245,9.77
LOC019-U02,2026-01-02T03:30:00+00:00,2.206,0.292,10.53
LOC019-U02,2026-01-02T03:45:00+00:00,2.817,0.363,8.5
LOC024-U01,2026-01-01T10:00:00+00:00,2.522,0.237,7.92
LOC024-U01,2026-01-01T10:15:00+00:00,2.503,0.35,9.78
LOC024-U01,2026-01-01T10:30:00+00:00,3.177,0.249,8.81
LOC024-U01,2026-01-01T10:45:00+00:00,3.42,0.369,10.09
LOC024-U01,2026-01-01T11:00:00+00:00,2.542,0.371,7.41
LOC024-U01,2026-01-01T11:15:00+00:00,2.289,0.329,11.25
LOC024-U01,2026-01-01T11:30:00+00:00,1.55,0.361,11.36
LOC024-U01,2026-01-01T11:45:00+00:00,2.082,0.224,7.98
LOC024-U01,2026-01-01T12:00:00+00:00,2.509,0.333,10.47
LOC024-U01,2026-01-01T12:15:00+00:00,2.407,0.264,9.36
LOC024-U01,2026-01-01T12:30:00+00:00,2.448,0.263,8.26
LOC024-U01,2026-01-01T12:45:00+00:00,2.323,0.339,11.26
LOC024-U01,2026-01-01T13:00:00+00:00,2.528,0.324,11.15
LOC024-U01,2026-01-01T13:15:00+00:00,1.773,0.366,11.34
LOC024-U01,2026-01-01T13:30:00+00:00,1.945,0.327,6.87
LOC024-U01,2026-01-01T13:45:00+00:00,2.421,0.293,11.61
LOC024-U01,2026-01-01T14:00:00+00:00,2.2,0.326,8.09
LOC024-U01,2026-01-01T14:15:00+00:00,1.915,0.287,8.29
LOC024-U01,2026-01-01T14:30:00+00:00,1.281,0.268,7.73
LOC024-U01,2026-01-01T14:45:00+00:00,2.665,0.265,8.08
LOC024-U01,2026-01-01T15:00:00+00:00,2.212,0.255,11.41
LOC024-U01,2026-01-01T15:15:00+00:00,1.761,0.379,8.87
LOC024-U01,2026-01-01T15:30:00+00:00,1.876,0.247,9.48
LOC024-U01,2026-01-01T15:45:00+00:00,2.206,0.307,10.79
LOC024-U01,2026-01-01T16:00:00+00:00,2.63,0.323,9.76
LOC024-U01,2026-01-01T16:15:00+00:00,2.554,0.285,8.39
LOC024-U01,2026-01-01T16:30:00+00:00,2.935,0.368,11.16
LOC024-U01,2026-01-01T16:45:00+00:00,1.742,0.34,11.49
LOC024-U01,2026-01-01T17:00:00+00:00,2.563,0.38,9.29
LOC024-U01,2026-01-01T17:15:00+00:00,2.752,0.276,11.53
LOC024-U01,2026-01-01T17:30:00+00:00,2.422,0.266,7.51
LOC024-U01,2026-01-01T17:45:00+00:00,2.208,0.366,8.19
LOC024-U01,2026-01-01T18:00:00+00:00,1.235,0.379,7.96
LOC024-U01,2026-01-01T18:15:00+00:00,2.369,0.286,10.65
LOC024-U01,2026-01-01T18:30:00+00:00,1.459,0.269,10.54
LOC024-U01,2026-01-01T18:45:00+00:00,2.666,0.279,7.26
LOC024-U01,2026-01-01T19:00:00+00:00,2.45,0.37,9.28
LOC024-U01,2026-01-01T19:15:00+00:00,2.489,0.324,10.03
LOC024-U01,2026-01-01T19:30:00+00:00,2.312,0.23,11.41
LOC024-U01,2026-01-01T19:45:00+00:00,2.51,0.359,7.57
LOC024-U01,2026-01-01T20:00:00+00:00,2.585,0.304,7.12
LOC024-U01,2026-01-01T20:15:00+00:00,1.883,0.32,7.98
LOC024-U01,2026-01-01T20:30:00+00:00,2.859,0.277,9.11
LOC024-U01,2026-01-01T20:45:00+00:00,1.815,0.298,7.44
LOC024-U01,2026-01-01T21:00:00+00:00,2.322,0.374,7.26
LOC024-U01,2026-01-01T21:15:00+00:00,1.647,0.232,9.63
LOC024-U01,2026-01-01T21:30:00+00:00,2.228,0.315,10.49
LOC024-U01,2026-01-01T21:45:00+00:00,1.772,0.242,7.27
LOC024-U01,2026-01-01T22:00:00+00:00,2.472,0.227,8.53
LOC024-U01,2026-01-01T22:15:00+00:00,2.419,0.334,11.03
LOC024-U01,2026-01-01T22:30:00+00:00,1.973,0.266,10.71
LOC024-U01,2026-01-01T22:45:00+00:00,1.527,0.279,10.21
LOC024-U01,2026-01-01T23:00:00+00:00,2.095,0.254,7.11
LOC024-U01,2026-01-01T23:15:00+00:00,2.152,0.22,9.3
LOC024-U01,2026-01-01T23:30:00+00:00,1.981,0.339,9.89
LOC024-U01,2026-01-01T23:45:00+00:00,2.033,0.22,8.23
LOC024-U01,2026-01-02T00:00:00+00:00,2.744,0.264,10.8
LOC024-U01,2026-01-02T00:15:00+00:00,1.761,0.344,10.91
LOC024-U01,2026-01-02T00:30:00+00:00,2.414,0.33,8.71
LOC024-U01,2026-01-02T00:45:00+00:00,1.627,0.266,10.66
LOC024-U01,2026-01-02T01:00:00+00:00,1.549,0.244,8.33
LOC024-U01,2026-01-02T01:15:00+00:00,2.207,0.303,11.6
LOC024-U01,2026-01-02T01:30:00+00:00,0.943,0.377,9.06
LOC024-U01,2026-01-02T01:45:00+00:00,2.482,0.329,10.19
LOC024-U01,2026-01-02T02:00:00+00:00,2.537,0.323,8.09
LOC024-U01,2026-01-02T02:15:00+00:00,2.253,0.28,8.27
LOC024-U01,2026-01-02T02:30:00+00:00,1.834,0.367,9.61
LOC024-U01,2026-01-02T02:45:00+00:00,2.307,0.238,7.98
LOC024-U01,2026-01-02T03:00:00+00:00,3.28,0.226,11.54
LOC024-U01,2026-01-02T03:15:00+00:00,2.323,0.28,8.18
LOC024-U01,2026-01-02T03:30:00+00:00,1.335,0.252,11.32
LOC024-U01,2026-01-02T03:45:00+00:00,1.342,0.361,9.15
LOC033-U01,2026-01-01T10:00:00+00:00,2.268,0.301,10.61
LOC033-U01,2026-01-01T10:15:00+00:00,1.73,0.347,9.87
LOC033-U01,2026-01-01T10:30:00+00:00,1.671,0.302,11.3
LOC033-U01,2026-01-01T10:45:00+00:00,2.005,0.239,7.32
LOC033-U01,2026-01-01T11:00:00+00:00,2.954,0.23,7.22
LOC033-U01,2026-01-01T11:15:00+00:00,1.621,0.263,10.77
LOC033-U01,2026-01-01T11:30:00+00:00,1.739,0.354,10.35
LOC033-U01,2026-01-01T11:45:00+00:00,1.893,0.371,10.43
LOC033-U01,2026-01-01T12:00:00+00:00,2.668,0.335,9.57
LOC033-U01,2026-01-01T12:15:00+00:00,2.147,0.243,9.03
LOC033-U01,2026-01-01T12:30:00+00:00,1.37,0.24,10.01
LOC033-U01,2026-01-01T12:45:00+00:00,1.709,0.346,8.65
LOC033-U01,2026-01-01T13:00:00+00:00,2.677,0.285,10.41
LOC033-U01,2026-01-01T13:15:00+00:00,1.246,0.302,11.34
LOC033-U01,2026-01-01T13:30:00+00:00,2.069,0.338,11.02
LOC033-U01,2026-01-01T13:45:00+00:00,3.306,0.273,7.34
LOC033-U01,2026-01-01T14:00:00+00:00,2.861,0.328,10.21
LOC033-U01,2026-01-01T14:15:00+00:00,1.976,0.306,11.14
LOC033-U01,2026-01-01T14:30:00+00:00,1.873,0.352,8.05
LOC033-U01,2026-01-01T14:45:00+00:00,2.043,0.256,8.69
LOC033-U01,2026-01-01T15:00:00+00:00,2.139,0.367,9.3
LOC033-U01,2026-01-01T15:15:00+00:00,1.759,0.366,10.49
LOC033-U01,2026-01-01T15:30:00+00:00,2.314,0.229,9.88
LOC033-U01,2026-01-01T15:45:00+00:00,1.916,0.352,8.38
LOC033-U01,2026-01-01T16:00:00+00:00,2.375,0.221,6.55
LOC033-U01,2026-01-01T16:15:00+00:00,1.811,0.369,9.34
LOC033-U01,2026-01-01T16:30:00+00:00,1.762,0.304,8.0
LOC033-U01,2026-01-01T16:45:00+00:00,2.02,0.254,10.9
LOC033-U01,2026-01-01T17:00:00+00:00,2.059,0.241,11.37
LOC033-U01,2026-01-01T17:15:00+00:00,2.399,0.378,7.62
LOC033-U01,2026-01-01T17:30:00+00:00,2.897,0.335,10.01
LOC033-U01,2026-01-01T17:45:00+00:00,2.047,0.277,7.48
LOC033-U01,2026-01-01T18:00:00+00:00,2.82,0.375,9.54
LOC033-U01,2026-01-01T18:15:00+00:00,2.059,0.369,8.49
LOC033-U01,2026-01-01T18:30:00+00:00,2.414,0.262,9.72
LOC033-U01,2026-01-01T18:45:00+00:00,1.621,0.237,7.55
LOC033-U01,2026-01-01T19:00:00+00:00,2.396,0.361,10.07
LOC033-U01,2026-01-01T19:15:00+00:00,1.984,0.221,11.0
LOC033-U01,2026-01-01T19:30:00+00:00,2.257,0.233,6.55
LOC033-U01,2026-01-01T19:45:00+00:00,2.038,0.271,8.18
LOC033-U01,2026-01-01T20:00:00+00:00,1.224,0.338,6.7
LOC033-U01,2026-01-01T20:15:00+00:00,1.818,0.22,9.82
LOC033-U01,2026-01-01T20:30:00+00:00,2.046,0.283,9.04
LOC033-U01,2026-01-01T20:45:00+00:00,2.522,0.356,11.12
LOC033-U01,2026-01-01T21:00:00+00:00,2.287,0.374,8.18
LOC033-U01,2026-01-01T21:15:00+00:00,2.454,0.286,11.6
LOC033-U01,2026-01-01T21:30:00+00:00,3.118,0.305,10.28
LOC033-U01,2026-01-01T21:45:00+00:00,1.605,0.234,11.05
LOC033-U01,2026-01-01T22:00:00+00:00,2.804,0.327,11.16
LOC033-U01,2026-01-01T22:15:00+00:00,1.141,0.352,8.09
LOC033-U01,2026-01-01T22:30:00+00:00,2.244,0.3,7.28
LOC033-U01,2026-01-01T22:45:00+00:00,3.006,0.278,8.41
LOC033-U01,2026-01-01T23:00:00+00:00,2.119,0.323,10.61
LOC033-U01,2026-01-01T23:15:00+00:00,2.946,0.365,11.3
LOC033-U01,2026-01-01T23:30:00+00:00,1.856,0.363,7.03
LOC033-U01,2026-01-01T23:45:00+00:00,1.862,0.281,10.89
LOC033-U01,2026-01-02T00:00:00+00:00,2.243,0.266,10.57
LOC033-U01,2026-01-02T00:15:00+00:00,1.372,0.255,9.48
LOC033-U01,2026-01-02T00:30:00+00:00,1.785,0.286,10.65
LOC033-U01,2026-01-02T00:45:00+00:00,1.867,0.248,11.06
LOC033-U01,2026-01-02T01:00:00+00:00,1.536,0.231,9.38
LOC033-U01,2026-01-02T01:15:00+00:00,2.287,0.342,11.32
LOC033-U01,2026-01-02T01:30:00+00:00,1.67,0.364,8.71
LOC033-U01,2026-01-02T01:45:00+00:00,1.302,0.307,9.01
LOC033-U01,2026-01-02T02:00:00+00:00,2.34,0.353,9.01
LOC033-U01,2026-01-02T02:15:00+00:00,2.104,0.302,8.41
LOC033-U01,2026-01-02T02:30:00+00:00,2.397,0.305,11.18
LOC033-U01,2026-01-02T02:45:00+00:00,2.573,0.377,11.52
LOC033-U01,2026-01-02T03:00:00+00:00,1.941,0.246,10.75
LOC033-U01,2026-01-02T03:15:00+00:00,1.665,0.221,8.93
LOC033-U01,2026-01-02T03:30:00+00:00,1.93,0.291,8.1
LOC033-U01,2026-01-02T03:45:00+00:00,1.141,0.354,8.37
LOC038-U02,2026-01-01T10:00:00+00:00,2.734,0.37,11.32
LOC038-U02,2026-01-01T10:15:00+00:00,2.277,0.373,10.78
LOC038-U02,2026-01-01T10:30:00+00:00,0.848,0.244,6.47
LOC038-U02,2026-01-01T10:45:00+00:00,1.588,0.281,6.46
LOC038-U02,2026-01-01T11:00:00+00:00,3.377,0.28,6.97
LOC038-U02,2026-01-01T11:15:00+00:00,1.521,0.329,8.51
LOC038-U02,2026-01-01T11:30:00+00:00,1.96,0.283,10.79
LOC038-U02,2026-01-01T11:45:00+00:00,2.241,0.225,11.41
LOC038-U02,2026-01-01T12:00:00+00:00,3.241,0.317,7.18
LOC038-U02,2026-01-01T12:15:00+00:00,1.526,0.281,7.05
LOC038-U02,2026-01-01T12:30:00+00:00,1.905,0.321,11.43
LOC038-U02,2026-01-01T12:45:00+00:00,2.399,0.297,10.82
LOC038-U02,2026-01-01T13:00:00+00:00,2.386,0.346,8.7
LOC038-U02,2026-01-01T13:15:00+00:00,1.442,0.371,7.47
LOC038-U02,2026-01-01T13:30:00+00:00,1.313,0.308,9.07
LOC038-U02,2026-01-01T13:45:00+00:00,2.154,0.378,10.88
LOC038-U02,2026-01-01T14:00:00+00:00,2.521,0.366,8.64
LOC038-U02,2026-01-01T14:15:00+00:00,2.634,0.367,11.71
LOC038-U02,2026-01-01T14:30:00+00:00,2.093,0.364,7.36
LOC038-U02,2026-01-01T14:45:00+00:00,3.179,0.285,8.33
LOC038-U02,2026-01-01T15:00:00+00:00,1.96,0.379,8.62
LOC038-U02,2026-01-01T15:15:00+00:00,2.095,0.249,10.74
LOC038-U02,2026-01-01T15:30:00+00:00,2.91,0.286,11.69
LOC038-U02,2026-01-01T15:45:00+00:00,1.894,0.377,10.57
LOC038-U02,2026-01-01T16:00:00+00:00,2.047,0.335,10.07
LOC038-U02,2026-01-01T16:15:00+00:00,2.936,0.302,7.88
LOC038-U02,2026-01-01T16:30:00+00:00,2.321,0.333,7.39
LOC038-U02,2026-01-01T16:45:00+00:00,2.273,0.322,7.65
LOC038-U02,2026-01-01T17:00:00+00:00,2.633,0.315,10.74
LOC038-U02,2026-01-01T17:15:00+00:00,2.262,0.324,8.56
LOC038-U02,2026-01-01T17:30:00+00:00,1.715,0.223,9.02
LOC038-U02,2026-01-01T17:45:00+00:00,1.426,0.283,7.88
LOC038-U02,2026-01-01T18:00:00+00:00,2.399,0.285,9.5
LOC038-U02,2026-01-01T18:15:00+00:00,1.923,0.312,10.48
LOC038-U02,2026-01-01T18:30:00+00:00,2.142,0.379,9.48
LOC038-U02,2026-01-01T18:45:00+00:00,2.446,0.317,7.75
LOC038-U02,2026-01-01T19:00:00+00:00,3.272,0.303,8.09
LOC038-U02,2026-01-01T19:15:00+00:00,1.664,0.248,6.87
LOC038-U02,2026-01-01T19:30:00+00:00,2.115,0.228,9.89
LOC038-U02,2026-01-01T19:45:00+00:00,2.602,0.374,11.16
LOC038-U02,2026-01-01T20:00:00+00:00,2.937,0.271,11.78
LOC038-U02,2026-01-01T20:15:00+00:00,2.232,0.315,9.74
LOC038-U02,2026-01-01T20:30:00+00:00,2.423,0.24,9.48
LOC038-U02,2026-01-01T20:45:00+00:00,3.227,0.353,11.57
LOC038-U02,2026-01-01T21:00:00+00:00,2.024,0.305,10.07
LOC038-U02,2026-01-01T21:15:00+00:00,1.915,0.314,7.15
LOC038-U02,2026-01-01T21:30:00+00:00,2.67,0.324,11.85
LOC038-U02,2026-01-01T21:45:00+00:00,1.674,0.364,9.21
LOC038-U02,2026-01-01T22:00:00+00:00,2.528,0.259,7.51
LOC038-U02,2026-01-01T22:15:00+00:00,1.767,0.224,10.32
LOC038-U02,2026-01-01T22:30:00+00:00,1.99,0.361,11.64
LOC038-U02,2026-01-01T22:45:00+00:00,1.764,0.328,8.38
LOC038-U02,2026-01-01T23:00:00+00:00,1.949,0.264,7.18
LOC038-U02,2026-01-01T23:15:00+00:00,2.141,0.27,8.25
LOC038-U02,2026-01-01T23:30:00+00:00,2.445,0.362,8.19
LOC038-U02,2026-01-01T23:45:00+00:00,1.393,0.269,7.19
LOC038-U02,2026-01-02T00:00:00+00:00,3.039,0.284,11.49
LOC038-U02,2026-01-02T00:15:00+00:00,1.673,0.236,10.84
LOC038-U02,2026-01-02T00:30:00+00:00,1.922,0.264,8.62
LOC038-U02,2026-01-02T00:45:00+00:00,2.238,0.293,9.28
LOC038-U02,2026-01-02T01:00:00+00:00,2.202,0.306,10.19
LOC038-U02,2026-01-02T01:15:00+00:00,1.913,0.338,9.92
LOC038-U02,2026-01-02T01:30:00+00:00,2.681,0.23,7.99
LOC038-U02,2026-01-02T01:45:00+00:00,1.952,0.279,8.93
LOC038-U02,2026-01-02T02:00:00+00:00,2.034,0.263,9.67
LOC038-U02,2026-01-02T02:15:00+00:00,1.59,0.256,8.02
LOC038-U02,2026-01-02T02:30:00+00:00,2.104,0.343,7.64
LOC038-U02,2026-01-02T02:45:00+00:00,1.793,0.357,7.93
LOC038-U02,2026-01-02T03:00:00+00:00,2.926,0.267,10.91
LOC038-U02,2026-01-02T03:15:00+00:00,1.818,0.313,10.7
LOC038-U02,2026-01-02T03:30:00+00:00,1.686,0.346,11.11
LOC038-U02,2026-01-02T03:45:00+00:00,1.936,0.242,8.4
LOC027-U02,2026-01-01T10:00:00+00:00,2.037,0.374,9.7
LOC027-U02,2026-01-01T10:15:00+00:00,1.833,0.306,10.76
LOC027-U02,2026-01-01T10:30:00+00:00,2.664,0.297,9.55
LOC027-U02,2026-01-01T10:45:00+00:00,2.254,0.267,9.71
LOC027-U02,2026-01-01T11:00:00+00:00,0.996,0.222,8.53
LOC027-U02,2026-01-01T11:15:00+00:00,2.315,0.225,10.91
LOC027-U02,2026-01-01T11:30:00+00:00,2.07,0.326,10.96
LOC027-U02,2026-01-01T11:45:00+00:00,2.498,0.338,11.37
LOC027-U02,2026-01-01T12:00:00+00:00,1.704,0.307,7.73
LOC027-U02,2026-01-01T12:15:00+00:00,1.476,0.373,8.08
LOC027-U02,2026-01-01T12:30:00+00:00,2.396,0.255,10.3
LOC027-U02,2026-01-01T12:45:00+00:00,1.216,0.262,9.11
LOC027-U02,2026-01-01T13:00:00+00:00,2.645,0.28,7.22
LOC027-U02,2026-01-01T13:15:00+00:00,2.093,0.338,9.06
LOC027-U02,2026-01-01T13:30:00+00:00,1.944,0.252,7.57
LOC027-U02,2026-01-01T13:45:00+00:00,2.161,0.254,11.31
LOC027-U02,2026-01-01T14:00:00+00:00,1.958,0.271,8.45
LOC027-U02,2026-01-01T14:15:00+00:00,1.741,0.357,8.44
LOC027-U02,2026-01-01T14:30:00+00:00,2.55,0.266,7.51
LOC027-U02,2026-01-01T14:45:00+00:00,2.248,0.379,7.64
LOC027-U02,2026-01-01T15:00:00+00:00,1.546,0.319,8.08
LOC027-U02,2026-01-01T15:15:00+00:00,2.265,0.362,7.93
LOC027-U02,2026-01-01T15:30:00+00:00,1.508,0.262,7.06
LOC027-U02,2026-01-01T15:45:00+00:00,1.818,0.281,9.06
LOC027-U02,2026-01-01T16:00:00+00:00,2.141,0.229,10.55
LOC027-U02,2026-01-01T16:15:00+00:00,2.294,0.357,11.65
LOC027-U02,2026-01-01T16:30:00+00:00,1.654,0.379,8.3
LOC027-U02,2026-01-01T16:45:00+00:00,1.479,0.28,8.06
LOC027-U02,2026-01-01T17:00:00+00:00,1.84,0.249,6.7
LOC027-U02,2026-01-01T17:15:00+00:00,2.178,0.247,8.07
LOC027-U02,2026-01-01T17:30:00+00:00,1.808,0.286,8.41
LOC027-U02,2026-01-01T17:45:00+00:00,2.675,0.325,8.48
LOC027-U02,2026-01-01T18:00:00+00:00,0.432,0.246,9.56
