business_date,country_code,location_id,location_name,unit_id,unit_name,transaction_id,transaction_line_id,transaction_completed_ts,product_id,product_name,product_category,is_combo,quantity,gross_sales,discount_amount,tax_amount,discount_type,discount_name,line_status,is_priced_product,is_kitchen_instruction,source_sequence,source_update_ts,extraction_ts,source_file_name
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000037,T0000000037-002,2026-01-01T12:10:00+00:00,P004,Breakfast Combo,Combo,True,1,8.9,0.71,1.64,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T12:15:00+00:00,2026-01-01T14:10:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000038,T0000000038-001,2026-01-01T05:53:00+00:00,K003,Extra Hot,Kitchen Instruction,False,1,0.0,0.0,0.0,PROMO,Breakfast Combo Promo,completed,False,True,1,2026-01-01T05:58:00+00:00,2026-01-01T07:53:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000038,T0000000038-002,2026-01-01T05:53:00+00:00,P003,Chicken Sandwich,Food,False,1,6.5,0.97,1.11,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-01T05:58:00+00:00,2026-01-01T07:53:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000038,T0000000038-003,2026-01-01T05:53:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.36,0.41,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-01T05:58:00+00:00,2026-01-01T07:53:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000039,T0000000039-001,2026-01-01T09:41:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,1.14,1.29,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-01T09:46:00+00:00,2026-01-01T11:41:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000040,T0000000040-001,2026-01-01T11:10:00+00:00,P007,Croissant,Bakery,False,3,8.85,0.0,1.77,NONE,No Discount,completed,True,False,1,2026-01-01T11:15:00+00:00,2026-01-01T13:10:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000040,T0000000040-002,2026-01-01T11:10:00+00:00,P003,Chicken Sandwich,Food,False,2,13.0,0.0,2.6,NONE,No Discount,completed,True,False,1,2026-01-01T11:15:00+00:00,2026-01-01T13:10:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000040,T0000000040-003,2026-01-01T11:10:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.0,1.92,NONE,No Discount,completed,True,False,1,2026-01-01T11:15:00+00:00,2026-01-01T13:10:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000041,T0000000041-001,2026-01-01T18:41:00+00:00,P006,Bottled Water,Cold Drinks,False,2,4.8,0.48,0.86,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-01T18:46:00+00:00,2026-01-01T20:41:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000041,T0000000041-002,2026-01-01T18:41:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,1.14,2.05,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-01T18:46:00+00:00,2026-01-01T20:41:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000042,T0000000042-001,2026-01-01T13:33:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.61,1.4,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T13:38:00+00:00,2026-01-01T15:33:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000042,T0000000042-002,2026-01-01T13:33:00+00:00,P005,Vegan Wrap,Food,False,2,11.6,0.93,2.13,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T13:38:00+00:00,2026-01-01T15:33:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000043,T0000000043-001,2026-01-01T05:29:00+00:00,P006,Bottled Water,Cold Drinks,False,2,4.8,0.48,0.86,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-01T05:34:00+00:00,2026-01-01T07:29:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000043,T0000000043-002,2026-01-01T05:29:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.38,0.68,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-01T05:34:00+00:00,2026-01-01T07:29:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000044,T0000000044-001,2026-01-01T19:54:00+00:00,P005,Vegan Wrap,Food,False,2,11.6,1.16,2.09,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-01T19:59:00+00:00,2026-01-01T21:54:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000045,T0000000045-001,2026-01-01T13:08:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.0,0.76,NONE,No Discount,completed,True,False,1,2026-01-01T13:13:00+00:00,2026-01-01T15:08:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000045,T0000000045-002,2026-01-01T13:08:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.0,0.48,NONE,No Discount,completed,True,False,1,2026-01-01T13:13:00+00:00,2026-01-01T15:08:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,AE,LOC022,AE Airport Terminal 1,LOC022-U01,Express Kiosk,T0000000045,T0000000045-003,2026-01-01T13:08:00+00:00,P007,Croissant,Bakery,False,1,2.95,0.0,0.59,NONE,No Discount,completed,True,False,1,2026-01-01T13:13:00+00:00,2026-01-01T15:08:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000046,T0000000046-001,2026-01-01T15:14:00+00:00,K002,With Ice,Kitchen Instruction,False,1,0.0,0.0,0.0,WASTE,End of Day Markdown,completed,False,True,1,2026-01-01T15:19:00+00:00,2026-01-01T17:14:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000047,T0000000047-001,2026-01-01T05:54:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.0,0.76,NONE,No Discount,completed,True,False,1,2026-01-01T05:59:00+00:00,2026-01-01T07:54:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000047,T0000000047-002,2026-01-01T05:54:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.0,1.92,NONE,No Discount,completed,True,False,1,2026-01-01T05:59:00+00:00,2026-01-01T07:54:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000048,T0000000048-001,2026-01-01T20:16:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,0.0,2.28,NONE,No Discount,completed,True,False,1,2026-01-01T20:21:00+00:00,2026-01-01T22:16:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000049,T0000000049-001,2026-01-01T06:10:00+00:00,P005,Vegan Wrap,Food,True,3,17.4,1.39,3.2,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T06:15:00+00:00,2026-01-01T08:10:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000049,T0000000049-002,2026-01-01T06:10:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.61,1.4,LOYALTY,Loyalty App Offer,cancelled,True,False,1,2026-01-01T06:15:00+00:00,2026-01-01T08:10:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000049,T0000000049-003,2026-01-01T06:10:00+00:00,P003,Chicken Sandwich,Food,True,2,13.0,1.04,2.39,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T06:15:00+00:00,2026-01-01T08:10:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000050,T0000000050-001,2026-01-01T14:48:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.77,1.77,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T14:53:00+00:00,2026-01-01T16:48:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000050,T0000000050-002,2026-01-01T14:48:00+00:00,P007,Croissant,Bakery,True,3,8.85,0.71,1.63,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T14:53:00+00:00,2026-01-01T16:48:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000050,T0000000050-003,2026-01-01T14:48:00+00:00,K002,With Ice,Kitchen Instruction,False,1,0.0,0.0,0.0,LOYALTY,Loyalty App Offer,completed,False,True,1,2026-01-01T14:53:00+00:00,2026-01-01T16:48:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000051,T0000000051-001,2026-01-01T08:25:00+00:00,P004,Breakfast Combo,Combo,True,3,26.7,0.0,5.34,NONE,No Discount,completed,True,False,1,2026-01-01T08:30:00+00:00,2026-01-01T10:25:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000052,T0000000052-001,2026-01-01T21:44:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.0,1.52,NONE,No Discount,completed,True,False,1,2026-01-01T21:49:00+00:00,2026-01-01T23:44:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000053,T0000000053-001,2026-01-01T21:46:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,1.14,2.05,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-01T21:51:00+00:00,2026-01-01T23:46:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000054,T0000000054-001,2026-01-01T06:22:00+00:00,P003,Chicken Sandwich,Food,False,2,13.0,1.04,2.39,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T06:27:00+00:00,2026-01-01T08:22:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000055,T0000000055-001,2026-01-01T10:13:00+00:00,P004,Breakfast Combo,Combo,True,3,26.7,6.68,4.01,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T10:18:00+00:00,2026-01-01T12:13:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000056,T0000000056-001,2026-01-01T13:53:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.0,1.92,NONE,No Discount,completed,True,False,1,2026-01-01T13:58:00+00:00,2026-01-01T15:53:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000056,T0000000056-002,2026-01-01T13:53:00+00:00,P005,Vegan Wrap,Food,False,2,11.6,0.0,2.32,NONE,No Discount,completed,True,False,1,2026-01-01T13:58:00+00:00,2026-01-01T15:53:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000057,T0000000057-001,2026-01-01T17:39:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,1.71,1.94,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-01T17:44:00+00:00,2026-01-01T19:39:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000057,T0000000057-002,2026-01-01T17:39:00+00:00,P004,Breakfast Combo,Combo,True,1,8.9,1.33,1.51,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-01T17:44:00+00:00,2026-01-01T19:39:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000057,T0000000057-003,2026-01-01T17:39:00+00:00,P001,Flat White,Hot Drinks,True,1,3.8,0.57,0.65,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-01T17:44:00+00:00,2026-01-01T19:39:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000058,T0000000058-001,2026-01-01T17:28:00+00:00,P006,Bottled Water,Cold Drinks,False,2,4.8,0.38,0.88,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T17:33:00+00:00,2026-01-01T19:28:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000058,T0000000058-002,2026-01-01T17:28:00+00:00,K001,Medium Rare,Kitchen Instruction,True,1,0.0,0.0,0.0,LOYALTY,Loyalty App Offer,completed,False,True,1,2026-01-01T17:33:00+00:00,2026-01-01T19:28:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000058,T0000000058-003,2026-01-01T17:28:00+00:00,P006,Bottled Water,Cold Drinks,False,2,4.8,0.38,0.88,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T17:33:00+00:00,2026-01-01T19:28:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000059,T0000000059-001,2026-01-01T20:22:00+00:00,P001,Flat White,Hot Drinks,True,2,7.6,0.0,1.52,NONE,No Discount,completed,True,False,1,2026-01-01T20:27:00+00:00,2026-01-01T22:22:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000059,T0000000059-002,2026-01-01T20:22:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.0,0.76,NONE,No Discount,completed,True,False,1,2026-01-01T20:27:00+00:00,2026-01-01T22:22:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000059,T0000000059-003,2026-01-01T20:22:00+00:00,P007,Croissant,Bakery,False,3,8.85,0.0,1.77,NONE,No Discount,completed,True,False,1,2026-01-01T20:27:00+00:00,2026-01-01T22:22:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000060,T0000000060-001,2026-01-01T13:19:00+00:00,P005,Vegan Wrap,Food,False,3,17.4,0.0,3.48,NONE,No Discount,completed,True,False,1,2026-01-01T13:24:00+00:00,2026-01-01T15:19:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000061,T0000000061-001,2026-01-01T21:22:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.38,0.68,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-01T21:27:00+00:00,2026-01-01T23:22:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000062,T0000000062-001,2026-01-01T21:34:00+00:00,P005,Vegan Wrap,Food,False,3,17.4,4.35,2.61,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T21:39:00+00:00,2026-01-01T23:34:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000062,T0000000062-002,2026-01-01T21:34:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,1.9,1.14,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T21:39:00+00:00,2026-01-01T23:34:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000062,T0000000062-003,2026-01-01T21:34:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,2.85,1.71,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T21:39:00+00:00,2026-01-01T23:34:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000063,T0000000063-001,2026-01-01T07:19:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,1.44,1.63,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-01T07:24:00+00:00,2026-01-01T09:19:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000063,T0000000063-002,2026-01-01T07:19:00+00:00,P003,Chicken Sandwich,Food,False,3,19.5,2.92,3.31,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-01T07:24:00+00:00,2026-01-01T09:19:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000063,T0000000063-003,2026-01-01T07:19:00+00:00,P006,Bottled Water,Cold Drinks,False,2,4.8,0.72,0.82,PROMO,Breakfast Combo Promo,completed,True,False,1,2026-01-01T07:24:00+00:00,2026-01-01T09:19:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000064,T0000000064-001,2026-01-01T06:07:00+00:00,P003,Chicken Sandwich,Food,False,2,13.0,0.0,2.6,NONE,No Discount,completed,True,False,1,2026-01-01T06:12:00+00:00,2026-01-01T08:07:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000065,T0000000065-001,2026-01-01T20:38:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.3,0.7,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T20:43:00+00:00,2026-01-01T22:38:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000065,T0000000065-002,2026-01-01T20:38:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.19,0.44,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T20:43:00+00:00,2026-01-01T22:38:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000066,T0000000066-001,2026-01-01T12:12:00+00:00,P004,Breakfast Combo,Combo,True,3,26.7,6.68,4.01,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T12:17:00+00:00,2026-01-01T14:12:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000066,T0000000066-002,2026-01-01T12:12:00+00:00,P006,Bottled Water,Cold Drinks,False,3,7.2,1.8,1.08,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T12:17:00+00:00,2026-01-01T14:12:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000066,T0000000066-003,2026-01-01T12:12:00+00:00,P006,Bottled Water,Cold Drinks,False,2,4.8,1.2,0.72,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T12:17:00+00:00,2026-01-01T14:12:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,MX,LOC034,MX Airport Terminal 1,LOC034-U01,Food Hall,T0000000067,T0000000067-001,2026-01-01T14:33:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.19,0.44,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T14:38:00+00:00,2026-01-01T16:33:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000068,T0000000068-001,2026-01-01T22:18:00+00:00,P001,Flat White,Hot Drinks,False,3,11.4,1.14,2.05,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-01T22:23:00+00:00,2026-01-02T00:18:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000068,T0000000068-002,2026-01-01T22:18:00+00:00,K001,Medium Rare,Kitchen Instruction,False,1,0.0,0.0,0.0,STAFF,Airport Staff 10%,completed,False,True,1,2026-01-01T22:23:00+00:00,2026-01-02T00:18:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000069,T0000000069-001,2026-01-01T05:14:00+00:00,P005,Vegan Wrap,Food,False,1,5.8,1.45,0.87,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T05:19:00+00:00,2026-01-01T07:14:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000069,T0000000069-002,2026-01-01T05:14:00+00:00,P007,Croissant,Bakery,False,2,5.9,1.48,0.89,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T05:19:00+00:00,2026-01-01T07:14:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000070,T0000000070-001,2026-01-01T18:06:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.61,1.4,LOYALTY,Loyalty App Offer,completed,True,False,1,2026-01-01T18:11:00+00:00,2026-01-01T20:06:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000071,T0000000071-001,2026-01-01T17:27:00+00:00,P004,Breakfast Combo,Combo,True,2,17.8,4.45,2.67,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T17:32:00+00:00,2026-01-01T19:27:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000071,T0000000071-002,2026-01-01T17:27:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.95,0.57,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T17:32:00+00:00,2026-01-01T19:27:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000072,T0000000072-001,2026-01-01T16:57:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,2.4,1.44,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T17:02:00+00:00,2026-01-01T18:57:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000073,T0000000073-001,2026-01-01T10:56:00+00:00,P002,Americano,Hot Drinks,False,3,9.6,0.96,1.73,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-01T11:01:00+00:00,2026-01-01T12:56:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000073,T0000000073-002,2026-01-01T10:56:00+00:00,P001,Flat White,Hot Drinks,False,2,7.6,0.76,1.37,STAFF,Airport Staff 10%,cancelled,True,False,1,2026-01-01T11:01:00+00:00,2026-01-01T12:56:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000074,T0000000074-001,2026-01-01T22:44:00+00:00,P001,Flat White,Hot Drinks,False,1,3.8,0.38,0.68,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-01T22:49:00+00:00,2026-01-02T00:44:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000075,T0000000075-001,2026-01-01T07:00:00+00:00,P006,Bottled Water,Cold Drinks,False,1,2.4,0.6,0.36,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T07:05:00+00:00,2026-01-01T09:00:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000075,T0000000075-002,2026-01-01T07:00:00+00:00,P002,Americano,Hot Drinks,False,2,6.4,1.6,0.96,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T07:05:00+00:00,2026-01-01T09:00:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000075,T0000000075-003,2026-01-01T07:00:00+00:00,P007,Croissant,Bakery,False,1,2.95,0.74,0.44,WASTE,End of Day Markdown,completed,True,False,1,2026-01-01T07:05:00+00:00,2026-01-01T09:00:00+00:00,oracle_sales_2026-01-01_run_01.csv
2026-01-01,DE,LOC003,DE Airport Terminal 1,LOC003-U01,Express Kiosk,T0000000076,T0000000076-001,2026-01-01T21:36:00+00:00,P002,Americano,Hot Drinks,True,2,6.4,0.64,1.15,STAFF,Airport Staff 10%,completed,True,False,1,2026-01-01T21:41:00+00:00,2026-01-01T23:36:00+00:00,oracle_sales_2026-01-01_run_01.csv
